housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,energy_mark,area,availability_in,days_on_website,months_on_website,monthly_rent_log,monthly_aconto_log,deposit_log,prepaid_rent_log,total_monthly_rent_log
Lejlighed,46.0,1,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,none,København S,3+ months,43.0,1-3 months,9.296609807128359,6.7464121285733745,9.989711119284745,9.296609807128359,9.371693622333941
Lejlighed,98.0,5,0,Nej,Ja,Ja,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,none,København S,3+ months,43.0,1-3 months,9.76428295481558,7.467942332285852,10.457401400981889,9.76428295481558,9.860110212566559
Lejlighed,45.0,1,0,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,none,København S,3+ months,43.0,1-3 months,9.278092474027002,6.7464121285733745,9.97119292889014,9.278092474027002,9.35452729228868
Lejlighed,77.0,3,1,Ja,Ja,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,A20,Valby,1-3 months,43.0,1-3 months,9.770013301136158,0.0,9.770013301136158,10.463131911491967,9.770013301136158
Lejlighed,157.0,4,5,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,none,Hellerup,1-3 months,44.0,1-3 months,10.589131655274922,7.438971592395862,11.687727151613768,10.589131655274922,10.63106031411106
Lejlighed,100.0,4,1,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,C,Valby,1-3 months,44.0,1-3 months,9.825526011066415,6.90875477931522,10.518646164234097,10.518646164234097,9.878169744551839
Lejlighed,35.0,1,6,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Brønshøj,<1 month,44.0,1-3 months,8.77971129020447,6.111467339502679,9.472781556562168,9.539716058977092,8.846640813100485
Lejlighed,162.0,5,2,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,D,København S,<1 month,45.0,1-3 months,10.12667110305036,0.0,10.12667110305036,10.819798284210286,10.12667110305036
Værelse,14.0,1,3,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,B,København S,1-3 months,45.0,1-3 months,8.366602832783736,0.0,9.465060106725137,0.0,8.366602832783736
Lejlighed,39.0,1,0,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,København K,<1 month,46.0,1-3 months,9.546884034617925,6.601230118728877,10.645448706505872,10.239995502805316,9.598048758495088
Lejlighed,93.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,A10,Gentofte,1-3 months,46.0,1-3 months,9.57851889529833,7.198183577101943,10.677085049993375,9.57851889529833,9.666942095531727
Lejlighed,106.0,4,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Vallensbæk Strand,3+ months,46.0,1-3 months,9.53249633228804,7.170888478512505,10.63106031411106,9.53249633228804,9.62251624577579
Lejlighed,106.0,2,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,København S,<1 month,46.0,1-3 months,9.94755228369823,7.00397413672268,11.046132675457146,9.94755228369823,9.99884318585288
Lejlighed,63.0,2,4,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,1-3 months,46.0,1-3 months,9.259225769705994,6.68586094706836,10.357774570341576,9.259225769705994,9.332646496360152
Lejlighed,99.0,3,4,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,C,København S,1-3 months,46.0,1-3 months,9.738082108118487,7.016609683894219,10.836655066966722,9.738082108118487,9.801731643581741
Lejlighed,101.0,3,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A15,København S,<1 month,46.0,1-3 months,9.99884318585288,7.313886831633462,11.097425172408931,11.097425172408931,10.064798252418377
Lejlighed,84.0,2,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,København S,3+ months,46.0,1-3 months,9.77854771798028,6.90875477931522,10.877122236592484,9.77854771798028,9.833655042937448
Lejlighed,83.0,2,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,København S,3+ months,46.0,1-3 months,9.723223876851618,6.90875477931522,10.821796246953596,9.723223876851618,9.781376414141157
Lejlighed,260.0,7,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,C,Frederiksberg C,<1 month,46.0,1-3 months,10.491301994830229,7.313886831633462,11.58989576532275,10.491301994830229,10.53212287826962
Lejlighed,99.0,4,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,1-3 months,46.0,1-3 months,9.53249633228804,6.90875477931522,10.63106031411106,9.53249633228804,9.60245002503719
Værelse,22.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,D,København NV,<1 month,46.0,1-3 months,8.853808274977197,6.2166061010848646,9.952325334619427,8.853808274977197,8.922791623969637
Lejlighed,110.0,4,1,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ja,Ja,Ikke angivet,Ja,B,København S,3+ months,46.0,1-3 months,9.952325334619427,7.115582126184454,11.050905878263567,0.0,10.009242990201992
Lejlighed,55.0,2,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Frederiksberg,<1 month,46.0,1-3 months,9.296609807128359,7.00397413672268,10.39516093745751,10.39516093745751,9.392745258631441
Lejlighed,62.0,1,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A10,København S,<1 month,47.0,1-3 months,9.581972891547895,6.373319789577012,10.680539205318292,0.0,9.621522440413576
Lejlighed,59.0,1,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A10,København S,<1 month,47.0,1-3 months,9.433563920090563,6.373319789577012,10.53212287826962,0.0,9.479298235429685
Lejlighed,48.0,1,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A10,København S,<1 month,47.0,1-3 months,9.278092474027002,6.373319789577012,10.376642461280849,0.0,9.331318298529085
Lejlighed,107.0,3,4,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,Frederiksberg,3+ months,47.0,1-3 months,9.928228944424575,6.8308742346461795,11.026808713825016,0.0,9.972360416822504
Lejlighed,83.0,3,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,D,Herlev,<1 month,47.0,1-3 months,9.252920819511301,7.596392304064196,10.351469218580617,10.351469218580617,9.427465850964829
Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,1-3 months,47.0,1-3 months,9.012011377036412,6.311734809152915,10.110542371500753,9.012011377036412,9.076923258535832
Lejlighed,300.0,8,3,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,København K,3+ months,47.0,1-3 months,10.747229096720554,7.919719760924575,11.845827048676645,0.0,10.804684950962628
Lejlighed,81.0,3,8,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,none,Herlev,3+ months,47.0,1-3 months,9.433563920090563,6.55250788703459,10.53212287826962,9.433563920090563,9.488047863280759
Lejlighed,106.0,3,6,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,B,København S,<1 month,47.0,1-3 months,9.510519035757246,0.0,9.90353755128617,0.0,9.510519035757246
Lejlighed,52.0,2,1,Ja,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,C,København S,<1 month,47.0,1-3 months,9.35452729228868,6.814542897259958,10.047631185616188,9.35452729228868,9.430359045942868
Værelse,30.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,none,Ishøj,1-3 months,47.0,1-3 months,8.476579508530941,0.0,8.476579508530941,0.0,8.476579508530941
Lejlighed,99.0,3,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A15,Søborg,1-3 months,48.0,1-3 months,9.60918360377546,7.313886831633462,10.707751151716078,9.60918360377546,9.70509758756311
Lejlighed,93.0,4,5,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,København K,<1 month,48.0,1-3 months,9.69898173460629,6.478509642208569,10.797553125151618,9.69898173460629,9.738082108118487
Lejlighed,37.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Frederiksberg,3+ months,48.0,1-3 months,9.148571345578551,5.993961427306569,10.247112717290387,10.247112717290387,9.19023970026918
Lejlighed,95.0,2,8,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,A10,København S,<1 month,48.0,1-3 months,10.043292972227004,0.0,11.141876276228,0.0,10.043292972227004
Lejlighed,88.0,4,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Glostrup,3+ months,48.0,1-3 months,9.517898598432753,6.90875477931522,10.616461869895815,9.517898598432753,9.588845298501564
Lejlighed,115.0,5,4,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,D,København NV,<1 month,48.0,1-3 months,10.239995502805316,6.90875477931522,10.933124826700707,0.0,10.275085591132715
Lejlighed,103.0,3,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Vallensbæk Strand,1-3 months,48.0,1-3 months,9.48044384215367,7.384610383176974,10.579005242826247,9.48044384215367,9.596350792250211
Lejlighed,117.0,4,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A10,Vallensbæk Strand,3+ months,48.0,1-3 months,9.543664802306665,6.710523109452428,10.642229320654465,9.543664802306665,9.600759521879075
Lejlighed,167.0,4,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,B,København K,<1 month,48.0,1-3 months,10.657282884047461,7.313886831633462,11.755879486687116,0.0,10.691967639914864
Lejlighed,121.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,A15,Hedehusene,3+ months,48.0,1-3 months,9.543306469268108,7.244941546337007,10.641870970494749,9.543306469268108,9.638935897473202
Lejlighed,31.0,1,2,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,none,København SV,<1 month,48.0,1-3 months,9.012011377036412,5.993961427306569,10.110542371500753,9.012011377036412,9.059633754551479
Lejlighed,56.0,2,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,C,Vanløse,<1 month,48.0,1-3 months,9.53249633228804,6.68586094706836,10.63106031411106,9.53249633228804,9.588845298501564
Værelse,15.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Nej,none,Kongens Lyngby,1-3 months,48.0,1-3 months,8.497194544909547,0.0,9.19023970026918,0.0,8.497194544909547
Lejlighed,80.0,3,0,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,D,Søborg,<1 month,48.0,1-3 months,9.200391041122515,6.2166061010848646,9.105090961257085,9.105090961257085,9.249657234353133
Lejlighed,65.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,København S,1-3 months,48.0,1-3 months,9.45727857185611,6.558197802812269,10.555838779903407,9.45727857185611,9.510815266226716
Lejlighed,55.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,none,København S,1-3 months,48.0,1-3 months,9.421492310438014,6.311734809152915,10.5200506209133,9.421492310438014,9.465060106725137
Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,1-3 months,48.0,1-3 months,9.36314729221994,6.90875477931522,10.461702359555922,9.36314729221994,9.44549154241467
Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,Hedehusene,1-3 months,48.0,1-3 months,9.24483841238375,6.621405651764134,10.343386292962181,9.24483841238375,9.314790473332646
Lejlighed,106.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Ja,A15,Skovlunde,1-3 months,48.0,1-3 months,9.605822482030945,7.048386408721883,10.704389879336146,9.605822482030945,9.680406499268875
Lejlighed,43.0,2,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,A20,København SV,1-3 months,48.0,1-3 months,9.235130540783402,6.478509642208569,10.333677793031093,9.235130540783402,9.296609807128359
Lejlighed,77.0,2,10,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A10,København S,1-3 months,48.0,1-3 months,9.506808731708581,6.727431724850855,10.605371456538457,9.506808731708581,9.566965314664873
Lejlighed,76.0,3,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,none,København S,1-3 months,48.0,1-3 months,9.543306469268108,6.68586094706836,10.641870970494749,9.543306469268108,9.599066156080049
Lejlighed,100.0,4,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,none,Nordhavn,<1 month,48.0,1-3 months,10.085850775128717,6.55250788703459,11.184435286790631,0.0,10.114599007626499
Lejlighed,69.0,3,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,C,Charlottenlund,1-3 months,48.0,1-3 months,9.825580063659602,6.90875477931522,10.308985993422082,0.0,9.87822102528824
Lejlighed,96.0,4,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,none,Brøndby,<1 month,48.0,1-3 months,9.517898598432753,6.68586094706836,10.616461869895815,9.517898598432753,9.575052927597383
Lejlighed,154.0,4,2,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,none,Hellerup,1-3 months,49.0,1-3 months,10.425282789490705,7.409136443920128,11.52387529615648,10.425282789490705,10.473081959467745
Værelse,22.0,1,4,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ja,C,København N,3+ months,49.0,1-3 months,8.81744592104187,7.1316985104669115,8.987321812850125,0.0,8.987321812850125
Lejlighed,94.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,A15,Vallensbæk Strand,<1 month,49.0,1-3 months,9.503084610020228,6.68586094706836,10.601647149919609,9.503084610020228,9.561067663645012
Lejlighed,30.0,1,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,København NV,<1 month,49.0,1-3 months,9.010180657052349,6.2166061010848646,10.108711502547386,9.010180657052349,9.069467813094768
Lejlighed,97.0,4,17,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,none,København S,<1 month,49.0,1-3 months,9.723223876851618,7.02197642307216,10.821796246953596,9.723223876851618,9.7881328161731
Lejlighed,170.0,4,0,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Charlottenlund,3+ months,49.0,1-3 months,10.373522431293592,0.0,11.06665398721974,0.0,10.373522431293592
Lejlighed,53.0,2,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,København S,1-3 months,49.0,1-3 months,9.433563920090563,6.478509642208569,10.53212287826962,9.433563920090563,9.484253080341965
Lejlighed,35.0,1,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,none,København S,1-3 months,49.0,1-3 months,9.076923258535832,6.311734809152915,10.17545936253226,9.076923258535832,9.137877200242468
Lejlighed,123.0,2,4,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,none,København Ø,3+ months,49.0,1-3 months,9.865318286418624,6.90875477931522,10.963895944251435,10.963895944251435,9.915959454031448
Lejlighed,67.0,2,0,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,1-3 months,49.0,1-3 months,9.220389707829185,6.68586094706836,10.318935994253193,9.220389707829185,9.296609807128359
Lejlighed,64.0,2,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,3+ months,49.0,1-3 months,9.239996256883693,6.68586094706836,10.33854382482173,9.239996256883693,9.314790473332646
Lejlighed,67.0,2,2,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,A20,Taastrup,3+ months,49.0,1-3 months,9.220389707829185,6.68586094706836,10.318935994253193,9.220389707829185,9.296609807128359
Lejlighed,81.0,3,4,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A15,Albertslund,1-3 months,49.0,1-3 months,9.3492323708428,6.849066282633458,10.447786636359657,9.3492323708428,9.428029072607428
Lejlighed,103.0,4,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,A15,Albertslund,<1 month,49.0,1-3 months,9.60965326059915,7.0630481633881725,10.708220829548091,9.60965326059915,9.68502054910582
Lejlighed,62.0,2,4,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,C,Frederiksberg C,1-3 months,49.0,1-3 months,9.711176264112805,0.0,9.61587214452889,0.0,9.711176264112805
Lejlighed,157.0,3,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,B,København K,<1 month,50.0,1-3 months,10.21833478806055,7.0909098220799835,11.200964361058276,11.200964361058276,10.261196961231647
Værelse,10.0,1,1,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,A20,Ballerup,<1 month,50.0,1-3 months,8.612685172875459,0.0,8.612685172875459,0.0,8.612685172875459
Lejlighed,170.0,4,5,Ja,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,C,Hellerup,1-3 months,50.0,1-3 months,10.819798284210286,0.0,11.918397239722838,10.819798284210286,10.819798284210286
Lejlighed,117.0,4,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A10,Vallensbæk Strand,3+ months,50.0,1-3 months,9.599066156080049,7.115582126184454,10.697633249050782,9.599066156080049,9.679155795585109
Lejlighed,108.0,3,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,Søborg,3+ months,50.0,1-3 months,9.568084743872936,7.065613363597717,10.666650414667744,9.568084743872936,9.646722582719068
Lejlighed,99.0,4,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,C,København Ø,3+ months,50.0,1-3 months,10.11662117122102,7.244941546337007,11.215206524587721,0.0,10.171642709679686
Lejlighed,136.0,5,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,København S,<1 month,50.0,1-3 months,10.085850775128717,7.208600337960199,11.184435286790631,10.085850775128717,10.140573455973044
Lejlighed,55.0,2,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Ishøj,<1 month,50.0,1-3 months,9.209940291954844,6.478509642208569,10.308485885054848,9.209940291954844,9.272939513732704
Lejlighed,117.0,4,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,none,Vallensbæk Strand,3+ months,50.0,1-3 months,9.599066156080049,6.976348070447749,10.697633249050782,9.599066156080049,9.669093450449063
Lejlighed,117.0,4,5,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,none,Vallensbæk Strand,1-3 months,50.0,1-3 months,9.612533466213927,7.106606137727303,10.711101163782413,9.612533466213927,9.690912952571152
Lejlighed,88.0,4,8,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Herlev,1-3 months,50.0,1-3 months,9.517898598432753,6.621405651764134,10.616461869895815,9.517898598432753,9.571574905170932
Lejlighed,52.0,2,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A20,Hedehusene,1-3 months,50.0,1-3 months,9.179984251961283,6.447305862541213,10.278527816830314,9.179984251961283,9.242904362849446
Lejlighed,103.0,4,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,Bagsværd,3+ months,50.0,1-3 months,9.595670797663967,7.1846291527173145,10.694237736914808,9.595670797663967,9.681530796701484
Lejlighed,85.0,3,5,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,A20,Hedehusene,<1 month,50.0,1-3 months,9.358846580275406,6.93828448401696,10.457401400981889,9.358846580275406,9.443909388773974
Lejlighed,78.0,2,5,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,A15,Herlev,3+ months,50.0,1-3 months,9.332646496360152,6.111467339502679,10.431199791458543,9.332646496360152,9.371693622333941
Lejlighed,86.0,3,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,none,Taastrup,<1 month,50.0,1-3 months,9.392745258631441,6.90875477931522,10.491301994830229,9.392745258631441,9.472781556562168
Værelse,14.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,D,København K,<1 month,50.0,1-3 months,8.630700432209832,5.707110264748875,9.729193687429403,0.0,8.682877107057168
Værelse,11.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,D,Herlev,1-3 months,51.0,1-3 months,8.412054873292933,0.0,9.510519035757246,8.412054873292933,8.412054873292933
Værelse,9.0,1,1,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,C,København Ø,<1 month,52.0,1-3 months,8.412054873292933,0.0,8.412054873292933,0.0,8.412054873292933
Lejlighed,40.0,2,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,none,Vedbæk,1-3 months,52.0,1-3 months,9.210440366976517,0.0,10.308985993422082,0.0,9.210440366976517
Værelse,14.0,1,2,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,none,Brønshøj,<1 month,52.0,1-3 months,8.517393171418904,0.0,9.210440366976517,9.61587214452889,8.517393171418904
Værelse,16.0,1,3,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,C,København SV,<1 month,53.0,1-3 months,8.682877107057168,5.707110264748875,8.682877107057168,0.0,8.732465848349879
Lejlighed,86.0,3,1,Ja,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,C,Frederiksberg,1-3 months,53.0,1-3 months,9.711176264112805,6.90875477931522,10.809748150372926,9.711176264112805,9.770013301136158
Lejlighed,74.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A15,København S,1-3 months,53.0,1-3 months,9.543306469268108,6.7464121285733745,10.641870970494749,9.543306469268108,9.60245002503719
Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,1-3 months,53.0,1-3 months,9.409273194575334,6.55250788703459,10.50783084142058,9.409273194575334,9.465060106725137
Lejlighed,87.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,1-3 months,53.0,1-3 months,9.409273194575334,6.55250788703459,10.50783084142058,9.409273194575334,9.465060106725137
Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,none,Brønshøj,1-3 months,53.0,1-3 months,9.409273194575334,6.55250788703459,10.50783084142058,9.409273194575334,9.465060106725137
Lejlighed,95.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Ja,none,Brønshøj,1-3 months,53.0,1-3 months,9.417435838868785,6.55250788703459,10.515993929932415,9.417435838868785,9.472781556562168
Lejlighed,92.0,3,2,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,C,København S,1-3 months,53.0,1-3 months,9.670987868797893,7.00397413672268,10.769558098246614,9.670987868797893,9.738082108118487
Lejlighed,110.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,A20,Brøndby,<1 month,53.0,1-3 months,9.581972891547895,7.048386408721883,10.680539205318292,9.581972891547895,9.658290091690503
Lejlighed,79.0,4,7,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,none,Herlev,1-3 months,53.0,1-3 months,9.48044384215367,6.478509642208569,10.579005242826247,9.48044384215367,9.528866827722945
Lejlighed,98.0,3,1,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,A15,Herlev,1-3 months,53.0,1-3 months,9.510519035757246,6.55250788703459,10.609081944147828,9.561067663645012,9.561067663645012
