monthly_rent,monthly_aconto,move_in_price,housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,deposit,prepaid_rent,energy_mark,area,availability_in
7750.0,600.0,39350.0,Lejlighed,32.0,1,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,23250.0,7750.0,A15,Valby,<1 month
9600.0,600.0,48600.0,Lejlighed,35.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,28800.0,9600.0,A10,Frederiksberg,<1 month
8000.0,600.0,40600.0,Lejlighed,28.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,24000.0,8000.0,A10,Frederiksberg,<1 month
9000.0,0.0,45000.0,Lejlighed,48.0,1,2,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,27000.0,9000.0,none,København N,1-3 months
5000.0,0.0,20000.0,Værelse,30.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,15000.0,0.0,C,Brøndby,<1 month
15600.0,1100.0,63500.0,Lejlighed,99.0,3,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,46800.0,0.0,A15,Hvidovre,1-3 months
13650.0,700.0,68950.0,Lejlighed,60.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,40950.0,13650.0,A20,København S,1-3 months
8500.0,0.0,32400.0,Værelse,38.0,2,3,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,15400.0,8500.0,C,København N,1-3 months
5000.0,0.0,7500.0,Værelse,14.0,1,8,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,2500.0,0.0,C,Kongens Lyngby,<1 month
5500.0,0.0,8000.0,Værelse,18.0,1,8,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ikke angivet,Ja,Ja,Ja,2500.0,0.0,C,Kongens Lyngby,<1 month
5000.0,0.0,7500.0,Værelse,13.0,1,8,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,Ja,2500.0,0.0,C,Kongens Lyngby,<1 month
23450.0,1420.0,118670.0,Lejlighed,130.0,4,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,70350.0,23450.0,none,København K,1-3 months
12700.0,1063.0,64563.0,Lejlighed,89.0,3,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,38100.0,12700.0,A15,Ballerup,1-3 months
5500.0,0.0,11000.0,Værelse,24.0,1,3,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Nej,5500.0,0.0,C,Valby,<1 month
13200.0,1200.0,67200.0,Lejlighed,79.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,39600.0,13200.0,A15,Brønshøj,1-3 months
16500.0,66000.0,396000.0,Lejlighed,66.0,2,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,49500.0,0.0,none,Frederiksberg,<1 month
9300.0,500.0,46400.0,Lejlighed,37.0,1,4,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Nej,27450.0,9150.0,none,København Ø,1-3 months
14100.0,700.0,71200.0,Lejlighed,69.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,42300.0,14100.0,A20,København S,3+ months
13500.0,1000.0,68500.0,Lejlighed,85.0,2,3,Ja,Ja,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,40500.0,13500.0,A10,København S,1-3 months
6945.0,500.0,35225.0,Lejlighed,25.0,1,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,20835.0,6945.0,none,København NV,1-3 months
34200.0,1650.0,172650.0,Lejlighed,151.0,4,4,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,102600.0,34200.0,none,Hellerup,1-3 months
7000.0,200.0,28200.0,Lejlighed,35.0,1,0,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Nej,14000.0,7000.0,D,Ballerup,<1 month
14500.0,1450.0,73950.0,Lejlighed,100.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,43500.0,14500.0,A15,Brønshøj,1-3 months
16350.0,995.0,82745.0,Lejlighed,102.0,4,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,49050.0,16350.0,A15,København S,1-3 months
11408.0,995.0,58035.0,Lejlighed,74.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,34224.0,11408.0,none,Brøndby,1-3 months
12089.0,995.0,61440.0,Lejlighed,89.0,3,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,36267.0,12089.0,A15,Albertslund,1-3 months
12100.0,800.0,61300.0,Lejlighed,92.0,4,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,36300.0,12100.0,none,Vallensbæk Strand,1-3 months
11563.0,995.0,58810.0,Lejlighed,75.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,34689.0,11563.0,none,Brøndby,1-3 months
12420.0,995.0,63095.0,Lejlighed,92.0,3,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37260.0,12420.0,none,Taastrup,1-3 months
12000.0,1800.0,61800.0,Lejlighed,48.0,2,0,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,24000.0,24000.0,C,København Ø,1-3 months
6800.0,0.0,20400.0,Værelse,12.0,1,2,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ikke angivet,Ja,13600.0,0.0,C,Frederiksberg,<1 month
13700.0,995.0,69495.0,Lejlighed,70.0,3,4,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,41100.0,13700.0,A15,København S,1-3 months
12500.0,50000.0,150000.0,Lejlighed,66.0,2,4,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,37500.0,0.0,none,Charlottenlund,<1 month
16650.0,1000.0,84250.0,Lejlighed,88.0,3,2,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Nej,49950.0,16650.0,none,Valby,<1 month
10200.0,800.0,51800.0,Lejlighed,68.0,2,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,30600.0,10200.0,B,Vallensbæk Strand,1-3 months
10080.0,995.0,51395.0,Lejlighed,63.0,2,0,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,30240.0,10080.0,none,Brøndby,1-3 months
11400.0,1050.0,58050.0,Lejlighed,62.0,2,5,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,34200.0,11400.0,A15,København S,1-3 months
11563.0,995.0,58810.0,Lejlighed,75.0,3,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,34689.0,11563.0,none,Brøndby,1-3 months
12500.0,700.0,63200.0,Lejlighed,66.0,2,0,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,37500.0,12500.0,D,København S,1-3 months
25200.0,1600.0,178000.0,Lejlighed,160.0,7,4,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,75600.0,75600.0,C,København N,3+ months
9300.0,400.0,65500.0,Lejlighed,37.0,1,1,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,27900.0,27900.0,none,Frederiksberg,1-3 months
16900.0,138417.0,8588417.0,Lejlighed,111.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,50700.0,16900.0,A15,København S,<1 month
19900.0,1000.0,80600.0,Lejlighed,118.0,4,4,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Nej,59700.0,0.0,none,København Ø,1-3 months
10100.0,700.0,51200.0,Lejlighed,64.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Nej,30300.0,10100.0,none,Brøndby,<1 month
4500.0,0.0,13500.0,Værelse,15.0,1,3,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,9000.0,0.0,C,Vanløse,<1 month
6750.0,0.0,20250.0,Værelse,16.0,1,4,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,13500.0,0.0,D,København V,<1 month
30000.0,120000.0,360000.0,Lejlighed,172.0,5,2,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,90000.0,0.0,none,København K,<1 month
15500.0,1200.0,32200.0,Lejlighed,84.0,4,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,15500.0,0.0,C,København V,1-3 months
12500.0,500.0,63000.0,Lejlighed,66.0,2,0,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,37500.0,12500.0,C,København S,1-3 months
16300.0,1100.0,82600.0,Lejlighed,105.0,3,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,48900.0,16300.0,C,Valby,1-3 months
12550.0,1000.0,63750.0,Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,37650.0,12550.0,A20,Hedehusene,1-3 months
11600.0,1000.0,59000.0,Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,34800.0,11600.0,none,Hedehusene,1-3 months
8150.0,550.0,41300.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24450.0,8150.0,A20,København SV,<1 month
12950.0,750.0,65500.0,Lejlighed,67.0,2,6,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,38850.0,12950.0,A10,København S,1-3 months
14996.0,640.0,75620.0,Lejlighed,59.0,2,2,Nej,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,44988.0,14996.0,A10,Frederiksberg C,1-3 months
4000.0,0.0,8000.0,Værelse,15.0,1,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,4000.0,0.0,A20,Albertslund,<1 month
25000.0,100000.0,600000.0,Lejlighed,113.0,3,2,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,75000.0,0.0,none,København K,1-3 months
31000.0,1500.0,156500.0,Lejlighed,129.0,4,0,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,93000.0,31000.0,none,Charlottenlund,1-3 months
15100.0,1000.0,76500.0,Lejlighed,113.0,3,2,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,45300.0,15100.0,C,Nærum,3+ months
13400.0,1000.0,68000.0,Lejlighed,88.0,4,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40200.0,13400.0,none,Glostrup,1-3 months
14500.0,1200.0,73700.0,Lejlighed,106.0,5,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,43500.0,14500.0,none,Ishøj,<1 month
17500.0,1250.0,88750.0,Lejlighed,87.0,3,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,52500.0,17500.0,none,Hellerup,<1 month
5000.0,0.0,15000.0,Værelse,11.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,5000.0,5000.0,D,Kastrup,<1 month
8200.0,550.0,41550.0,Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24600.0,8200.0,A20,København SV,<1 month
15700.0,1600.0,64400.0,Lejlighed,86.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,31400.0,15700.0,none,København S,3+ months
10900.0,850.0,44450.0,Lejlighed,46.0,1,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,21800.0,10900.0,none,København S,3+ months
10950.0,850.0,44650.0,Lejlighed,46.0,1,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,21900.0,10950.0,none,København S,3+ months
10900.0,850.0,44450.0,Lejlighed,46.0,1,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,21800.0,10900.0,none,København S,3+ months
17400.0,1750.0,71350.0,Lejlighed,98.0,5,0,Nej,Ja,Ja,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,34800.0,17400.0,none,København S,3+ months
10700.0,850.0,43650.0,Lejlighed,45.0,1,0,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Ja,21400.0,10700.0,none,København S,3+ months
17500.0,0.0,70000.0,Lejlighed,77.0,3,1,Ja,Ja,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,17500.0,35000.0,A20,Valby,1-3 months
39700.0,1700.0,200200.0,Lejlighed,157.0,4,5,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,119100.0,39700.0,none,Hellerup,1-3 months
18499.0,1000.0,93495.0,Lejlighed,100.0,4,1,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36998.0,36998.0,C,Valby,1-3 months
6500.0,450.0,33850.0,Lejlighed,35.0,1,6,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,13000.0,13900.0,none,Brønshøj,<1 month
25000.0,0.0,100000.0,Lejlighed,162.0,5,2,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,25000.0,50000.0,D,København S,<1 month
4300.0,0.0,17200.0,Værelse,14.0,1,3,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Nej,Nej,12900.0,0.0,B,København S,1-3 months
14000.0,735.0,84735.0,Lejlighed,39.0,1,0,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,42000.0,28000.0,none,København K,<1 month
14450.0,1336.0,73586.0,Lejlighed,93.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,43350.0,14450.0,A10,Gentofte,1-3 months
13800.0,1300.0,70300.0,Lejlighed,106.0,4,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,41400.0,13800.0,none,Vallensbæk Strand,3+ months
20900.0,1100.0,105600.0,Lejlighed,106.0,2,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,62700.0,20900.0,none,København S,<1 month
10500.0,800.0,53300.0,Lejlighed,63.0,2,4,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,31500.0,10500.0,A20,Taastrup,1-3 months
16950.0,1114.0,85864.0,Lejlighed,99.0,3,4,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,50850.0,16950.0,C,København S,1-3 months
22000.0,1500.0,155500.0,Lejlighed,101.0,3,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,66000.0,66000.0,A15,København S,<1 month
17650.0,1000.0,89250.0,Lejlighed,84.0,2,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,52950.0,17650.0,none,København S,3+ months
16700.0,1000.0,84500.0,Lejlighed,83.0,2,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,50100.0,16700.0,none,København S,3+ months
36000.0,1500.0,181500.0,Lejlighed,260.0,7,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,108000.0,36000.0,C,Frederiksberg C,<1 month
13800.0,1000.0,70000.0,Lejlighed,99.0,4,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,41400.0,13800.0,A20,Taastrup,1-3 months
29500.0,118000.0,708000.0,Lejlighed,218.0,4,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,88500.0,0.0,none,København K,1-3 months
7000.0,500.0,35500.0,Værelse,22.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,21000.0,7000.0,D,København NV,<1 month
21000.0,1230.0,85230.0,Lejlighed,110.0,4,1,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ja,Ja,Ikke angivet,Ja,63000.0,0.0,B,København S,3+ months
10900.0,1100.0,77400.0,Lejlighed,55.0,2,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,32700.0,32700.0,none,Frederiksberg,<1 month
14500.0,585.0,58585.0,Lejlighed,62.0,1,4,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,43500.0,0.0,A10,København S,<1 month
12500.0,585.0,50585.0,Lejlighed,59.0,1,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37500.0,0.0,A10,København S,<1 month
10700.0,585.0,43385.0,Lejlighed,48.0,1,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,32100.0,0.0,A10,København S,<1 month
20500.0,925.0,82925.0,Lejlighed,107.0,3,4,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,61500.0,0.0,none,Frederiksberg,3+ months
10434.0,1990.0,75028.0,Lejlighed,83.0,3,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,31302.0,31302.0,D,Herlev,<1 month
8200.0,550.0,41550.0,Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24600.0,8200.0,A20,København SV,1-3 months
46500.0,2750.0,188750.0,Lejlighed,300.0,8,3,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,139500.0,0.0,none,København K,3+ months
25000.0,5299.0,105299.0,Lejlighed,179.0,3,2,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,75000.0,0.0,D,København K,<1 month
12500.0,700.0,63200.0,Lejlighed,81.0,3,8,Nej,Ja,Ja,Ikke angivet,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,37500.0,12500.0,none,Herlev,3+ months
13500.0,0.0,33500.0,Lejlighed,106.0,3,6,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,20000.0,0.0,B,København S,<1 month
11550.0,910.0,47110.0,Lejlighed,52.0,2,1,Ja,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,23100.0,11550.0,C,København S,<1 month
4800.0,0.0,9600.0,Værelse,30.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,4800.0,0.0,none,Ishøj,1-3 months
14900.0,1500.0,76000.0,Lejlighed,99.0,3,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,44700.0,14900.0,A15,Søborg,1-3 months
16300.0,650.0,82150.0,Lejlighed,93.0,4,5,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,48900.0,16300.0,none,København K,<1 month
9400.0,400.0,66200.0,Lejlighed,37.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,28200.0,28200.0,none,Frederiksberg,3+ months
23000.0,0.0,92000.0,Lejlighed,95.0,2,8,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,69000.0,0.0,A10,København S,<1 month
13600.0,1000.0,69000.0,Lejlighed,88.0,4,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40800.0,13600.0,none,Glostrup,3+ months
28000.0,1000.0,85000.0,Lejlighed,115.0,5,4,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,56000.0,0.0,D,København NV,<1 month
13100.0,1610.0,67110.0,Lejlighed,103.0,3,2,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,39300.0,13100.0,none,Vallensbæk Strand,1-3 months
13955.0,820.0,70595.0,Lejlighed,117.0,4,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,41865.0,13955.0,A10,Vallensbæk Strand,3+ months
42500.0,1500.0,171500.0,Lejlighed,167.0,4,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,127500.0,0.0,B,København K,<1 month
13950.0,1400.0,71150.0,Lejlighed,121.0,4,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,41850.0,13950.0,A15,Hedehusene,3+ months
8200.0,400.0,41400.0,Lejlighed,31.0,1,2,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,24600.0,8200.0,none,København SV,<1 month
13800.0,800.0,69800.0,Lejlighed,56.0,2,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41400.0,13800.0,C,Vanløse,<1 month
4900.0,0.0,14700.0,Værelse,15.0,1,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Nej,9800.0,0.0,none,Kongens Lyngby,1-3 months
9900.0,500.0,28400.0,Lejlighed,80.0,3,0,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,9000.0,9000.0,D,Søborg,<1 month
12800.0,704.0,64704.0,Lejlighed,65.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,38400.0,12800.0,A15,København S,1-3 months
12350.0,550.0,62300.0,Lejlighed,55.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,37050.0,12350.0,none,København S,1-3 months
11650.0,1000.0,59250.0,Lejlighed,86.0,3,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,34950.0,11650.0,none,Hedehusene,1-3 months
10350.0,750.0,52500.0,Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,31050.0,10350.0,none,Hedehusene,1-3 months
14850.0,1150.0,75400.0,Lejlighed,106.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Nej,Nej,Ja,44550.0,14850.0,A15,Skovlunde,1-3 months
10250.0,650.0,51900.0,Lejlighed,43.0,2,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,30750.0,10250.0,A20,København SV,1-3 months
13450.0,834.0,68084.0,Lejlighed,77.0,2,10,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,40350.0,13450.0,A10,København S,1-3 months
13950.0,800.0,70550.0,Lejlighed,76.0,3,0,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Nej,Ja,41850.0,13950.0,none,København S,1-3 months
24000.0,700.0,96700.0,Lejlighed,100.0,4,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,72000.0,0.0,none,Nordhavn,<1 month
18500.0,1000.0,49500.0,Lejlighed,69.0,3,2,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,30000.0,0.0,C,Charlottenlund,1-3 months
13600.0,800.0,68800.0,Lejlighed,96.0,4,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ja,Ikke angivet,40800.0,13600.0,none,Brøndby,<1 month
33700.0,1650.0,170150.0,Lejlighed,154.0,4,2,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,101100.0,33700.0,none,Hellerup,1-3 months
6750.0,1250.0,16000.0,Værelse,22.0,1,4,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ja,8000.0,0.0,C,København N,3+ months
